nombre,grado,calificacion,asistencia,conducta
Estudiante_2370,Tercero,15.09,94.78,14
Estudiante_2371,Quinto,6.97,90.13,16
Estudiante_2372,Quinto,11.91,56.98,13
Estudiante_2373,Primero,11.81,88.84,13
Estudiante_2374,Tercero,14.94,81.29,13
Estudiante_2375,Tercero,5.63,70.46,15
Estudiante_2376,Quinto,20.0,62.7,16
Estudiante_2377,Cuarto,15.09,92.99,11
Estudiante_2378,Primero,13.95,85.01,14
Estudiante_2379,Quinto,17.04,77.39,13
Estudiante_2380,Segundo,20.0,80.48,12
Estudiante_2381,Segundo,16.11,54.55,16
Estudiante_2382,Primero,16.35,73.7,20
Estudiante_2383,Cuarto,13.89,59.69,15
Estudiante_2384,Quinto,13.08,60.42,16
Estudiante_2385,Tercero,12.07,83.07,14
Estudiante_2386,Primero,11.02,95.56,15
Estudiante_2387,Cuarto,11.44,70.19,14
Estudiante_2388,Tercero,9.45,60.39,16
Estudiante_2389,Segundo,13.27,82.44,11
Estudiante_2390,Segundo,8.45,93.56,20
Estudiante_2391,Tercero,14.07,87.42,14
Estudiante_2392,Primero,13.39,93.44,15
Estudiante_2393,Segundo,13.94,76.83,15
Estudiante_2394,Quinto,11.93,87.59,14
Estudiante_2395,Tercero,20.0,57.0,19
Estudiante_2396,Tercero,17.58,67.41,16
Estudiante_2397,Segundo,9.77,69.48,19
Estudiante_2398,Primero,14.2,75.56,17
Estudiante_2399,Quinto,11.68,96.45,16
Estudiante_2400,Primero,10.46,93.71,14
Estudiante_2401,Cuarto,9.48,56.73,10
Estudiante_2402,Cuarto,14.8,58.64,14
Estudiante_2403,Segundo,11.46,67.88,19
Estudiante_2404,Segundo,16.4,64.54,11
Estudiante_2405,Segundo,16.48,80.74,14
Estudiante_2406,Cuarto,17.62,95.14,14
Estudiante_2407,Primero,10.94,98.11,11
Estudiante_2408,Primero,14.93,82.68,14
Estudiante_2409,Segundo,15.4,91.91,13
Estudiante_2410,Quinto,12.08,76.26,10
Estudiante_2411,Primero,11.18,60.42,12
Estudiante_2412,Cuarto,18.33,76.23,10
Estudiante_2413,Tercero,14.18,77.75,20
Estudiante_2414,Tercero,15.41,87.12,14
Estudiante_2415,Tercero,11.03,60.99,13
Estudiante_2416,Quinto,9.84,68.42,16
Estudiante_2417,Segundo,11.79,68.2,14
Estudiante_2418,Cuarto,13.13,97.97,19
Estudiante_2419,Quinto,10.31,72.2,13
Estudiante_2420,Cuarto,13.47,87.75,11
Estudiante_2421,Cuarto,8.43,87.54,13
Estudiante_2422,Segundo,10.14,63.28,11
Estudiante_2423,Tercero,15.51,78.59,17
Estudiante_2424,Segundo,15.31,94.72,12
Estudiante_2425,Quinto,12.32,73.76,18
Estudiante_2426,Quinto,10.45,97.26,13
Estudiante_2427,Quinto,10.42,60.72,15
Estudiante_2428,Segundo,12.38,53.71,19
Estudiante_2429,Cuarto,15.43,94.57,14
Estudiante_2430,Cuarto,16.28,92.38,19
Estudiante_2431,Primero,12.01,99.63,10
Estudiante_2432,Quinto,10.04,83.97,18
Estudiante_2433,Cuarto,14.3,96.83,10
Estudiante_2434,Primero,11.03,91.35,17
Estudiante_2435,Cuarto,11.95,92.22,18
Estudiante_2436,Quinto,17.48,78.46,18
Estudiante_2437,Tercero,15.98,69.12,10
Estudiante_2438,Quinto,13.97,96.73,11
Estudiante_2439,Segundo,9.68,71.61,10
Estudiante_2440,Cuarto,14.13,76.94,19
Estudiante_2441,Cuarto,16.69,72.31,11
Estudiante_2442,Segundo,12.37,78.24,19
Estudiante_2443,Segundo,17.55,73.53,17
Estudiante_2444,Tercero,17.38,52.4,14
Estudiante_2445,Cuarto,18.49,94.1,20
Estudiante_2446,Cuarto,14.42,72.22,16
Estudiante_2447,Tercero,15.26,79.45,11
Estudiante_2448,Primero,17.74,56.96,17
Estudiante_2449,Tercero,14.84,50.17,20
Estudiante_2450,Quinto,12.0,62.26,15
Estudiante_2451,Cuarto,12.15,85.23,17
Estudiante_2452,Segundo,14.22,54.96,10
Estudiante_2453,Quinto,9.63,95.44,10
Estudiante_2454,Cuarto,13.07,60.75,16
Estudiante_2455,Tercero,16.79,60.23,17
Estudiante_2456,Quinto,6.93,59.08,12
Estudiante_2457,Cuarto,18.1,50.7,14
Estudiante_2458,Primero,16.87,88.59,10
Estudiante_2459,Primero,12.12,93.75,16
Estudiante_2460,Segundo,15.13,80.71,14
Estudiante_2461,Cuarto,13.51,59.41,17
Estudiante_2462,Primero,17.19,64.26,17
Estudiante_2463,Tercero,16.45,73.8,18
Estudiante_2464,Cuarto,9.3,97.72,16
Estudiante_2465,Tercero,15.26,62.37,20
Estudiante_2466,Tercero,12.88,86.58,10
Estudiante_2467,Primero,13.75,71.97,12
Estudiante_2468,Cuarto,11.32,64.89,17
Estudiante_2469,Quinto,18.74,72.8,12
Estudiante_2470,Primero,16.62,53.56,17
Estudiante_2471,Primero,11.28,89.93,10
Estudiante_2472,Cuarto,9.5,62.17,14
Estudiante_2473,Cuarto,12.34,86.27,13
Estudiante_2474,Tercero,14.8,53.42,14
Estudiante_2475,Cuarto,14.22,97.75,17
Estudiante_2476,Tercero,17.26,59.65,19
Estudiante_2477,Primero,15.87,94.14,13
Estudiante_2478,Segundo,16.41,90.47,20
Estudiante_2479,Quinto,14.48,98.39,13
Estudiante_2480,Primero,9.33,73.89,12
Estudiante_2481,Cuarto,12.91,86.37,16
Estudiante_2482,Quinto,16.68,68.54,12
Estudiante_2483,Segundo,13.35,59.22,12
Estudiante_2484,Segundo,15.01,72.15,20
Estudiante_2485,Tercero,12.54,58.29,19
Estudiante_2486,Quinto,10.41,99.1,14
Estudiante_2487,Tercero,13.13,54.81,14
Estudiante_2488,Primero,14.43,79.46,15
Estudiante_2489,Quinto,11.53,81.32,17
Estudiante_2490,Primero,12.79,76.9,19
Estudiante_2491,Tercero,10.68,83.11,15
Estudiante_2492,Quinto,16.86,55.81,10
Estudiante_2493,Tercero,12.62,77.75,17
Estudiante_2494,Quinto,17.86,64.36,17
Estudiante_2495,Tercero,18.09,97.01,18
Estudiante_2496,Segundo,13.26,88.1,18
Estudiante_2497,Tercero,10.47,98.63,11
Estudiante_2498,Segundo,7.24,51.88,11
Estudiante_2499,Tercero,9.08,64.26,12
Estudiante_2500,Quinto,9.38,59.77,10
Estudiante_2501,Quinto,17.64,50.56,13
Estudiante_2502,Quinto,13.85,62.12,13
Estudiante_2503,Cuarto,14.67,83.94,18
Estudiante_2504,Primero,6.84,61.55,18
Estudiante_2505,Quinto,9.91,75.45,18
Estudiante_2506,Segundo,16.16,94.39,19
Estudiante_2507,Quinto,14.36,84.69,16
Estudiante_2508,Cuarto,13.06,69.73,11
Estudiante_2509,Segundo,15.19,68.62,19
Estudiante_2510,Cuarto,18.41,72.79,14
Estudiante_2511,Segundo,12.84,58.85,13
Estudiante_2512,Tercero,13.71,81.7,20
Estudiante_2513,Primero,14.08,68.21,17
Estudiante_2514,Primero,20.0,92.62,11
Estudiante_2515,Cuarto,7.2,87.83,15
Estudiante_2516,Primero,15.55,80.53,14
Estudiante_2517,Cuarto,13.16,68.21,11
Estudiante_2518,Cuarto,15.2,60.5,20
Estudiante_2519,Cuarto,11.53,88.81,19
Estudiante_2520,Primero,13.35,74.32,10
Estudiante_2521,Cuarto,15.63,61.24,17
Estudiante_2522,Primero,20.0,59.76,11
Estudiante_2523,Cuarto,15.92,58.27,16
Estudiante_2524,Quinto,10.96,88.86,18
Estudiante_2525,Cuarto,12.23,61.45,18
Estudiante_2526,Segundo,12.14,76.33,17
Estudiante_2527,Cuarto,8.11,72.58,20
Estudiante_2528,Tercero,12.51,78.98,19
Estudiante_2529,Cuarto,15.7,93.86,18
Estudiante_2530,Segundo,9.68,93.39,11
Estudiante_2531,Segundo,16.65,72.55,15
Estudiante_2532,Primero,14.96,50.77,13
Estudiante_2533,Quinto,11.3,71.32,13
Estudiante_2534,Cuarto,13.08,80.31,14
Estudiante_2535,Primero,18.29,77.89,12
Estudiante_2536,Quinto,15.7,82.57,10
Estudiante_2537,Cuarto,13.53,57.7,17
Estudiante_2538,Tercero,12.79,82.33,14
Estudiante_2539,Cuarto,13.73,59.13,12
Estudiante_2540,Segundo,11.96,87.53,19
Estudiante_2541,Segundo,7.19,66.95,16
Estudiante_2542,Tercero,19.63,85.49,16
Estudiante_2543,Primero,13.97,52.39,10
Estudiante_2544,Quinto,14.69,70.39,18
Estudiante_2545,Cuarto,13.33,85.25,11
Estudiante_2546,Segundo,11.29,61.34,14
Estudiante_2547,Primero,12.94,89.76,14
Estudiante_2548,Tercero,8.7,81.54,17
Estudiante_2549,Segundo,20.0,79.38,17
Estudiante_2550,Tercero,9.8,67.68,16
Estudiante_2551,Cuarto,10.4,74.12,16
Estudiante_2552,Quinto,12.18,79.87,20
Estudiante_2553,Segundo,17.36,73.62,15
Estudiante_2554,Segundo,13.54,84.92,15
Estudiante_2555,Cuarto,9.79,71.68,20
Estudiante_2556,Primero,17.26,60.11,18
Estudiante_2557,Quinto,15.69,60.7,15
Estudiante_2558,Segundo,15.12,50.29,11
Estudiante_2559,Quinto,15.65,65.05,11
Estudiante_2560,Segundo,20.0,87.45,14
Estudiante_2561,Quinto,20.0,89.71,13
Estudiante_2562,Tercero,11.44,60.12,20
Estudiante_2563,Segundo,18.37,97.95,11
Estudiante_2564,Quinto,14.65,75.12,12
Estudiante_2565,Primero,15.0,95.85,16
Estudiante_2566,Tercero,8.42,85.34,17
Estudiante_2567,Tercero,12.99,86.12,15
Estudiante_2568,Primero,11.06,54.25,20
Estudiante_2569,Quinto,15.98,61.0,14
Estudiante_2570,Cuarto,16.71,50.44,10
Estudiante_2571,Primero,7.28,85.81,17
Estudiante_2572,Quinto,13.43,67.22,12
Estudiante_2573,Primero,16.87,89.33,15
Estudiante_2574,Primero,12.94,66.95,12
Estudiante_2575,Segundo,15.69,90.97,16
Estudiante_2576,Quinto,14.55,56.53,16
Estudiante_2577,Cuarto,14.52,58.67,18
Estudiante_2578,Segundo,12.69,67.04,14
Estudiante_2579,Primero,9.85,70.42,17
Estudiante_2580,Primero,10.14,67.44,19
Estudiante_2581,Primero,15.63,88.18,19
Estudiante_2582,Quinto,13.56,54.85,17
Estudiante_2583,Quinto,13.08,67.56,10
Estudiante_2584,Segundo,12.23,91.86,14
Estudiante_2585,Cuarto,12.58,53.34,12
Estudiante_2586,Segundo,16.64,97.12,10
Estudiante_2587,Tercero,12.49,99.32,13
Estudiante_2588,Primero,9.48,54.43,17
Estudiante_2589,Primero,15.73,64.56,12
Estudiante_2590,Primero,12.89,68.62,19
Estudiante_2591,Segundo,13.59,88.82,11
Estudiante_2592,Segundo,18.32,79.8,20
Estudiante_2593,Primero,13.44,82.22,18
Estudiante_2594,Segundo,14.37,87.88,19
Estudiante_2595,Quinto,9.96,55.9,14
Estudiante_2596,Quinto,12.84,91.66,16
Estudiante_2597,Segundo,15.33,85.28,20
Estudiante_2598,Primero,8.83,78.87,20
Estudiante_2599,Segundo,14.1,94.49,11
Estudiante_2600,Segundo,13.8,85.02,18
Estudiante_2601,Segundo,13.62,60.08,18
Estudiante_2602,Tercero,16.61,71.49,13
Estudiante_2603,Quinto,14.5,74.7,13
Estudiante_2604,Cuarto,17.93,52.76,15
Estudiante_2605,Cuarto,10.52,97.73,19
Estudiante_2606,Tercero,13.91,56.43,19
Estudiante_2607,Segundo,13.75,84.87,19
Estudiante_2608,Tercero,10.29,75.31,15
Estudiante_2609,Tercero,16.37,51.28,10
Estudiante_2610,Primero,20.0,96.24,18
Estudiante_2611,Quinto,13.45,92.59,11
Estudiante_2612,Cuarto,15.02,76.21,14
Estudiante_2613,Segundo,13.75,61.45,18
Estudiante_2614,Cuarto,11.36,56.08,13
Estudiante_2615,Cuarto,8.04,68.17,20
Estudiante_2616,Quinto,11.38,62.77,12
Estudiante_2617,Cuarto,9.32,75.33,16
Estudiante_2618,Cuarto,18.61,98.32,15
Estudiante_2619,Tercero,13.15,78.75,17
Estudiante_2620,Quinto,12.46,94.5,12
Estudiante_2621,Primero,16.17,82.54,14
Estudiante_2622,Segundo,10.13,73.76,19
Estudiante_2623,Cuarto,11.2,92.73,13
Estudiante_2624,Segundo,13.7,73.57,13
Estudiante_2625,Primero,16.59,93.43,13
Estudiante_2626,Segundo,15.01,64.58,19
Estudiante_2627,Primero,14.24,56.44,17
Estudiante_2628,Tercero,13.73,92.77,15
Estudiante_2629,Cuarto,14.7,79.37,12
Estudiante_2630,Primero,14.1,94.45,19
Estudiante_2631,Segundo,10.41,96.89,14
Estudiante_2632,Cuarto,13.64,52.68,15
Estudiante_2633,Tercero,10.28,75.05,14
Estudiante_2634,Cuarto,13.74,68.75,15
Estudiante_2635,Primero,12.06,81.29,17
Estudiante_2636,Tercero,20.0,89.68,16
Estudiante_2637,Segundo,13.38,64.03,14
Estudiante_2638,Tercero,9.29,77.84,19
Estudiante_2639,Tercero,13.1,85.44,15
Estudiante_2640,Quinto,15.06,56.72,13
Estudiante_2641,Tercero,18.52,90.7,18
Estudiante_2642,Tercero,11.73,80.31,13
Estudiante_2643,Cuarto,8.75,97.48,10
Estudiante_2644,Segundo,15.95,66.98,16
Estudiante_2645,Cuarto,9.36,55.41,16
Estudiante_2646,Cuarto,12.19,75.33,13
Estudiante_2647,Primero,12.73,54.29,12
Estudiante_2648,Cuarto,13.29,98.48,17
Estudiante_2649,Quinto,15.57,51.93,14
Estudiante_2650,Quinto,11.45,87.68,19
Estudiante_2651,Primero,12.68,76.26,16
Estudiante_2652,Segundo,13.46,68.43,13
Estudiante_2653,Segundo,13.95,53.29,13
Estudiante_2654,Cuarto,13.79,81.11,17
Estudiante_2655,Cuarto,14.81,79.26,17
Estudiante_2656,Cuarto,16.03,64.04,11
Estudiante_2657,Segundo,14.68,95.51,11
Estudiante_2658,Tercero,14.86,65.21,12
Estudiante_2659,Quinto,8.75,72.49,12
Estudiante_2660,Tercero,13.65,77.19,10
Estudiante_2661,Tercero,14.94,55.01,12
Estudiante_2662,Segundo,15.69,96.61,15
Estudiante_2663,Tercero,11.42,68.73,17
Estudiante_2664,Primero,11.52,54.04,19
Estudiante_2665,Cuarto,11.78,69.36,15
Estudiante_2666,Primero,15.11,80.01,14
Estudiante_2667,Quinto,16.6,75.68,13
Estudiante_2668,Cuarto,12.28,84.73,12
Estudiante_2669,Tercero,16.22,52.77,13
Estudiante_2670,Quinto,13.87,64.23,16
Estudiante_2671,Cuarto,13.13,90.96,10
Estudiante_2672,Tercero,12.87,53.99,16
Estudiante_2673,Primero,15.74,92.77,10
Estudiante_2674,Cuarto,14.48,54.59,11
Estudiante_2675,Tercero,20.0,91.72,13
Estudiante_2676,Primero,10.94,68.04,10
Estudiante_2677,Quinto,15.05,80.61,20
Estudiante_2678,Quinto,11.91,57.64,20
Estudiante_2679,Quinto,10.89,53.31,20
Estudiante_2680,Quinto,13.47,60.8,18
Estudiante_2681,Segundo,13.91,56.39,15
Estudiante_2682,Cuarto,20.0,65.62,10
Estudiante_2683,Cuarto,12.95,75.72,10
Estudiante_2684,Segundo,10.11,79.44,15
Estudiante_2685,Tercero,14.32,89.49,13
Estudiante_2686,Tercero,7.28,82.81,13
Estudiante_2687,Quinto,13.22,80.44,20
Estudiante_2688,Primero,13.55,70.59,15
Estudiante_2689,Tercero,15.88,73.69,20
Estudiante_2690,Primero,16.42,70.73,16
Estudiante_2691,Cuarto,11.99,92.11,18
Estudiante_2692,Primero,13.05,61.5,19
Estudiante_2693,Cuarto,11.2,50.29,14
Estudiante_2694,Segundo,10.12,82.57,18
Estudiante_2695,Segundo,14.43,60.12,13
Estudiante_2696,Quinto,9.68,94.51,19
Estudiante_2697,Tercero,12.26,92.95,11
Estudiante_2698,Quinto,10.51,53.84,12
Estudiante_2699,Cuarto,15.15,55.32,20
Estudiante_2700,Quinto,18.9,74.76,10
Estudiante_2701,Primero,9.6,80.46,15
Estudiante_2702,Cuarto,7.94,63.75,15
Estudiante_2703,Segundo,13.13,85.84,10
Estudiante_2704,Tercero,13.55,79.75,20
Estudiante_2705,Cuarto,14.16,66.24,12
Estudiante_2706,Cuarto,12.16,51.27,14
Estudiante_2707,Primero,12.9,87.51,12
Estudiante_2708,Tercero,14.6,60.74,19
Estudiante_2709,Segundo,16.62,91.72,12
Estudiante_2710,Cuarto,7.63,71.01,19
Estudiante_2711,Cuarto,12.39,78.85,12
Estudiante_2712,Primero,14.14,93.65,14
Estudiante_2713,Quinto,10.75,93.18,14
Estudiante_2714,Segundo,18.69,68.58,13
Estudiante_2715,Tercero,11.59,60.44,10
Estudiante_2716,Cuarto,13.38,88.76,14
Estudiante_2717,Cuarto,15.17,71.65,19
Estudiante_2718,Segundo,11.73,59.6,14
Estudiante_2719,Quinto,7.96,95.22,13
Estudiante_2720,Cuarto,12.21,59.91,15
Estudiante_2721,Segundo,16.59,51.29,19
Estudiante_2722,Primero,12.49,51.01,13
Estudiante_2723,Quinto,10.96,81.12,16
Estudiante_2724,Tercero,16.28,83.08,16
Estudiante_2725,Cuarto,12.51,65.55,11
Estudiante_2726,Segundo,11.97,66.0,12
Estudiante_2727,Primero,13.95,66.97,10
Estudiante_2728,Tercero,15.81,84.01,17
Estudiante_2729,Segundo,20.0,52.91,18
Estudiante_2730,Segundo,15.98,96.46,13
Estudiante_2731,Tercero,16.98,61.13,15
Estudiante_2732,Primero,11.98,99.98,18
Estudiante_2733,Primero,10.42,58.58,15
Estudiante_2734,Quinto,13.69,88.58,18
Estudiante_2735,Cuarto,13.82,61.17,13
Estudiante_2736,Tercero,10.26,54.04,17
Estudiante_2737,Tercero,12.97,93.75,18
Estudiante_2738,Tercero,14.7,92.94,13
Estudiante_2739,Primero,14.58,70.18,14
Estudiante_2740,Cuarto,15.01,85.12,17
Estudiante_2741,Quinto,14.37,77.85,19
Estudiante_2742,Segundo,11.98,92.65,15
Estudiante_2743,Segundo,11.96,65.75,16
Estudiante_2744,Tercero,9.9,76.18,12
Estudiante_2745,Cuarto,18.85,74.27,16
Estudiante_2746,Primero,13.54,67.7,17
Estudiante_2747,Cuarto,12.83,94.57,19
Estudiante_2748,Cuarto,10.71,58.29,15
Estudiante_2749,Primero,20.0,57.48,19
Estudiante_2750,Tercero,10.28,78.85,18
Estudiante_2751,Cuarto,12.21,82.87,15
Estudiante_2752,Segundo,14.75,59.73,18
Estudiante_2753,Primero,15.3,69.54,13
Estudiante_2754,Quinto,16.37,97.33,17
Estudiante_2755,Tercero,18.92,62.33,20
Estudiante_2756,Primero,15.02,83.42,13
Estudiante_2757,Quinto,10.33,87.01,11
Estudiante_2758,Quinto,12.73,72.41,19
Estudiante_2759,Cuarto,14.42,96.88,20
Estudiante_2760,Cuarto,19.7,86.83,18
Estudiante_2761,Cuarto,9.31,72.9,14
Estudiante_2762,Primero,17.11,78.47,13
Estudiante_2763,Primero,14.04,84.63,11
Estudiante_2764,Tercero,16.01,79.61,10
Estudiante_2765,Cuarto,13.19,93.93,20
Estudiante_2766,Quinto,10.97,67.84,16
Estudiante_2767,Segundo,15.75,64.99,15
Estudiante_2768,Tercero,15.46,60.69,11
Estudiante_2769,Primero,16.42,51.89,17
Estudiante_2770,Tercero,13.46,52.15,20
Estudiante_2771,Tercero,11.7,93.5,13
Estudiante_2772,Tercero,8.82,83.92,17
Estudiante_2773,Tercero,15.96,83.03,16
Estudiante_2774,Segundo,14.77,80.73,14
Estudiante_2775,Cuarto,10.6,92.46,19
Estudiante_2776,Quinto,11.88,74.01,19
Estudiante_2777,Tercero,12.1,93.52,17
Estudiante_2778,Tercero,9.05,67.97,18
Estudiante_2779,Tercero,11.05,96.34,14
Estudiante_2780,Cuarto,10.1,84.93,19
Estudiante_2781,Primero,12.26,62.86,14
Estudiante_2782,Primero,11.28,78.2,11
Estudiante_2783,Segundo,8.62,76.65,14
Estudiante_2784,Primero,19.57,56.89,12
Estudiante_2785,Tercero,17.26,79.56,16
Estudiante_2786,Tercero,11.16,65.74,19
Estudiante_2787,Tercero,14.32,52.62,14
Estudiante_2788,Segundo,14.75,97.43,17
Estudiante_2789,Tercero,17.07,82.07,10
Estudiante_2790,Primero,11.04,93.85,12
Estudiante_2791,Cuarto,16.78,83.8,12
Estudiante_2792,Cuarto,11.86,67.85,18
Estudiante_2793,Quinto,9.49,75.63,14
Estudiante_2794,Primero,15.67,83.79,18
Estudiante_2795,Tercero,17.37,98.01,18
Estudiante_2796,Cuarto,20.0,62.68,10
Estudiante_2797,Primero,9.9,93.75,11
Estudiante_2798,Cuarto,15.6,96.2,14
Estudiante_2799,Tercero,12.27,83.52,13
Estudiante_2800,Cuarto,15.85,96.56,19
Estudiante_2801,Quinto,9.09,69.89,18
Estudiante_2802,Quinto,9.71,97.65,16
Estudiante_2803,Cuarto,11.17,85.14,15
Estudiante_2804,Primero,13.74,52.1,16
Estudiante_2805,Primero,11.58,95.34,10
Estudiante_2806,Primero,15.48,74.22,10
Estudiante_2807,Cuarto,16.58,73.02,17
Estudiante_2808,Primero,15.3,78.32,11
Estudiante_2809,Tercero,18.36,57.47,19
Estudiante_2810,Quinto,14.75,73.46,20
Estudiante_2811,Tercero,9.85,91.56,18
Estudiante_2812,Primero,17.59,50.77,16
Estudiante_2813,Tercero,11.68,63.65,15
Estudiante_2814,Primero,16.23,50.12,10
Estudiante_2815,Cuarto,18.22,70.79,10
Estudiante_2816,Tercero,14.87,86.42,11
Estudiante_2817,Cuarto,9.01,89.94,15
Estudiante_2818,Cuarto,10.75,97.26,15
Estudiante_2819,Segundo,17.47,80.43,11
Estudiante_2820,Primero,12.99,62.73,10
Estudiante_2821,Quinto,13.74,96.21,19
Estudiante_2822,Primero,15.78,88.77,14
Estudiante_2823,Quinto,15.59,78.72,14
Estudiante_2824,Primero,14.34,84.78,11
Estudiante_2825,Cuarto,12.87,96.22,15
Estudiante_2826,Tercero,12.56,85.62,18
Estudiante_2827,Tercero,16.07,68.42,11
Estudiante_2828,Segundo,15.16,85.65,19
Estudiante_2829,Quinto,12.73,52.01,11
Estudiante_2830,Quinto,16.75,69.32,12
Estudiante_2831,Quinto,13.11,70.32,16
Estudiante_2832,Cuarto,10.95,58.34,15
Estudiante_2833,Quinto,11.22,51.15,17
Estudiante_2834,Tercero,10.56,56.67,17
Estudiante_2835,Cuarto,12.68,82.73,15
Estudiante_2836,Primero,17.2,90.11,20
Estudiante_2837,Quinto,11.08,99.41,19
Estudiante_2838,Quinto,14.07,67.32,12
Estudiante_2839,Primero,11.53,79.97,12
Estudiante_2840,Quinto,12.72,96.86,10
Estudiante_2841,Primero,8.97,58.35,16
Estudiante_2842,Cuarto,12.84,85.88,14
Estudiante_2843,Tercero,12.92,87.75,13
Estudiante_2844,Primero,15.12,54.45,19
Estudiante_2845,Segundo,14.17,93.06,13
Estudiante_2846,Primero,9.9,90.66,13
Estudiante_2847,Quinto,16.75,51.67,15
Estudiante_2848,Cuarto,14.13,54.55,17
Estudiante_2849,Cuarto,14.1,52.46,17
Estudiante_2850,Primero,13.47,66.74,14
Estudiante_2851,Tercero,11.95,75.46,15
Estudiante_2852,Segundo,14.15,76.62,13
Estudiante_2853,Cuarto,14.93,63.38,20
Estudiante_2854,Quinto,8.26,95.58,18
Estudiante_2855,Quinto,11.88,68.41,17
Estudiante_2856,Tercero,12.74,52.28,19
Estudiante_2857,Cuarto,14.27,65.01,19
Estudiante_2858,Primero,17.08,76.56,10
Estudiante_2859,Quinto,11.18,70.41,11
Estudiante_2860,Tercero,12.01,63.69,18
Estudiante_2861,Cuarto,11.96,56.57,17
Estudiante_2862,Cuarto,11.1,90.96,12
Estudiante_2863,Cuarto,12.46,99.81,17
Estudiante_2864,Cuarto,15.81,66.48,10
Estudiante_2865,Cuarto,10.34,69.08,19
Estudiante_2866,Quinto,14.78,80.9,13
Estudiante_2867,Tercero,8.39,85.92,12
Estudiante_2868,Cuarto,11.82,69.6,15
Estudiante_2869,Segundo,12.51,95.25,16
Estudiante_2870,Segundo,18.52,78.0,13
Estudiante_2871,Tercero,12.68,72.52,16
Estudiante_2872,Primero,6.9,82.33,18
Estudiante_2873,Primero,7.5,97.64,20
Estudiante_2874,Primero,13.6,89.73,11
Estudiante_2875,Segundo,15.34,52.0,20
Estudiante_2876,Primero,14.63,66.62,12
Estudiante_2877,Quinto,14.0,73.53,14
Estudiante_2878,Cuarto,16.99,65.73,12
Estudiante_2879,Segundo,11.88,85.01,20
Estudiante_2880,Tercero,16.18,91.31,17
Estudiante_2881,Tercero,8.6,86.57,19
Estudiante_2882,Cuarto,10.79,99.47,17
Estudiante_2883,Segundo,8.08,63.63,17
Estudiante_2884,Primero,12.68,93.75,18
Estudiante_2885,Primero,13.36,88.33,13
Estudiante_2886,Quinto,13.84,68.11,14
Estudiante_2887,Quinto,13.69,86.71,14
Estudiante_2888,Primero,10.72,55.2,17
Estudiante_2889,Tercero,12.93,89.47,16
Estudiante_2890,Tercero,9.01,76.62,18
Estudiante_2891,Quinto,17.59,64.61,17
Estudiante_2892,Cuarto,12.59,82.79,11
Estudiante_2893,Primero,12.03,82.08,19
Estudiante_2894,Quinto,18.27,60.47,13
Estudiante_2895,Quinto,9.77,51.52,15
Estudiante_2896,Primero,10.12,71.68,11
Estudiante_2897,Primero,10.21,78.48,16
Estudiante_2898,Tercero,13.3,93.83,12
Estudiante_2899,Cuarto,14.79,96.41,12
Estudiante_2900,Cuarto,15.72,76.44,20
Estudiante_2901,Primero,20.0,87.69,11
Estudiante_2902,Segundo,6.75,71.97,20
Estudiante_2903,Quinto,15.33,87.3,17
Estudiante_2904,Quinto,11.83,60.24,15
Estudiante_2905,Primero,11.74,68.55,10
Estudiante_2906,Segundo,11.64,81.71,10
Estudiante_2907,Tercero,10.77,50.91,16
Estudiante_2908,Primero,18.55,86.12,17
Estudiante_2909,Primero,16.03,91.78,14
Estudiante_2910,Quinto,13.57,69.96,20
Estudiante_2911,Primero,17.55,72.4,14
Estudiante_2912,Primero,8.96,92.56,13
Estudiante_2913,Primero,9.51,88.78,15
Estudiante_2914,Quinto,6.97,64.41,15
Estudiante_2915,Tercero,11.4,66.2,12
Estudiante_2916,Tercero,13.99,83.94,18
Estudiante_2917,Primero,13.81,78.16,20
Estudiante_2918,Quinto,13.95,58.11,16
Estudiante_2919,Tercero,9.27,65.5,10
Estudiante_2920,Tercero,15.91,95.0,16
Estudiante_2921,Tercero,14.22,84.41,14
Estudiante_2922,Quinto,15.7,99.3,14
Estudiante_2923,Quinto,7.82,88.35,11
Estudiante_2924,Primero,14.43,97.1,13
Estudiante_2925,Cuarto,9.94,60.81,15
Estudiante_2926,Tercero,12.31,88.57,19
Estudiante_2927,Cuarto,15.1,51.01,20
Estudiante_2928,Quinto,13.77,83.54,16
Estudiante_2929,Quinto,10.95,73.46,20
Estudiante_2930,Quinto,13.52,67.34,14
Estudiante_2931,Cuarto,8.91,93.12,18
Estudiante_2932,Quinto,16.95,92.71,12
Estudiante_2933,Primero,12.88,51.12,10
Estudiante_2934,Quinto,16.86,80.48,13
Estudiante_2935,Segundo,11.92,68.39,18
Estudiante_2936,Cuarto,11.93,70.78,13
Estudiante_2937,Segundo,11.21,91.6,11
Estudiante_2938,Quinto,16.13,65.49,19
Estudiante_2939,Primero,11.37,97.15,14
Estudiante_2940,Tercero,15.43,58.98,12
Estudiante_2941,Quinto,12.35,83.14,18
Estudiante_2942,Primero,7.57,83.61,13
Estudiante_2943,Cuarto,11.79,62.61,15
Estudiante_2944,Segundo,9.96,66.24,11
Estudiante_2945,Segundo,13.6,91.74,15
Estudiante_2946,Segundo,9.93,88.09,12
Estudiante_2947,Cuarto,16.28,66.45,18
Estudiante_2948,Primero,13.23,76.7,20
Estudiante_2949,Cuarto,12.97,53.08,11
Estudiante_2950,Segundo,15.47,60.44,18
Estudiante_2951,Quinto,16.39,74.29,14
